X2024-3,U3047,X2024-4,U3056,U3020,U3071,X2024-2,U3117,U3073,U3017,X2024-1,U3039,U3013
ENSG00000073670,10.9980467671265,7.96816142482436,11.3125800742306,7.14119188124123,6.53762661379961,6.40669310427314,11.26803954525,6.88956459163014,6.94602058628332,8.00162447732971,11.7786276018818,7.27430155603008,7.97247278196509
ENSG00000073792,6.69130383761918,10.9299749922495,6.47151832384896,12.4030294745339,10.2333845253636,10.4149001455459,6.37792661563471,10.6330793394509,11.7585497547142,9.67341820093802,6.3089216619528,10.2486266308212,11.6664860960404
ENSG00000073849,9.65749182266861,8.10778707064019,9.68982229777356,8.34036401879667,7.58963444294755,8.29141351589616,9.54997839438862,7.29365822528126,6.12573412325158,7.71304532909177,9.24791831180331,6.34734098166196,11.6218083304261
ENSG00000073910,10.5717607512369,8.19932353405757,10.6545654171134,7.0637565640907,6.86025264023064,8.09573506045399,10.473612319923,8.12148967348142,7.49868873626551,7.94651261026726,10.3218270878099,7.64743795305709,7.45606009724409
ENSG00000073969,13.3009633335507,10.2194939757806,13.6018180210194,10.1183088881075,10.6474806439886,10.2299899051211,13.2811243719106,10.3638062797835,10.2594498371858,9.44365099306876,13.1811268609515,10.4356062192907,10.6068252763808
ENSG00000074047,6.77532195896329,7.24588579481226,7.27317487320227,9.14628124487277,7.81301828707786,8.32230565924032,7.04937750775886,8.5518248146838,6.39261050039582,10.253613739348,6.09453366899922,9.10819445786113,6.9606734778365
ENSG00000074181,8.6665687387067,10.2530092158763,9.16772993389578,11.6395011136594,8.90186171294299,12.1099088380223,9.21601648215258,10.7860224970568,8.18382300036236,13.1393628119167,8.9790710228311,11.2004575412446,11.5027244588352
ENSG00000074211,12.7735165578107,6.5712747697339,12.9751976688278,5.68284451378311,6.16795874358624,5.89381224656971,12.7821426055213,6.40070794182236,6.39261050039582,8.60931177948647,12.9003522306234,6.13641175416405,6.01918242730806
ENSG00000074219,6.73429586785277,8.94130450667558,7.63220573243355,10.7897592879485,9.09132470883806,10.2126695511005,6.98235627958741,9.61794889099213,7.70140982634997,10.7266722933134,6.94819250710789,9.4923011868344,9.64831772868155
ENSG00000074317,13.336529093255,6.69285912984481,13.5718672922192,7.16583569925168,6.53762661379961,6.10366258974753,13.5088361007941,7.56373329264115,5.88153238041385,6.37256334707479,14.2353858140584,6.44071577788638,6.11640551871915
ENSG00000074410,10.5467395447857,11.696362777964,7.16685612368481,12.1685708518534,9.03547556908027,9.13268034937532,7.10010875987507,8.81665360697777,9.71639858943453,12.2264228548466,6.39119625348737,9.02955281898332,12.1050492332186
ENSG00000074416,13.026811546182,9.97897042033421,12.6101308662984,5.88968124369097,9.56584263225644,10.8368200931828,12.1330527805528,8.64684477477082,6.27520941131478,7.57070316952481,12.5292886132545,8.32862624420805,9.34486868411795
ENSG00000074527,9.4090794738023,6.27381801549058,9.62467498595463,5.68284451378311,7.74512753311151,10.0763882843686,9.32099255428078,7.56373329264115,7.14660445827308,5.87582114587221,9.27450901856915,9.72630271454744,6.23004080716854
ENSG00000074590,11.6616779671562,9.50697351450081,12.0164805186956,9.38561833133021,10.0213790967235,11.4904061440805,11.8243350526366,11.0218489028466,12.0675884755735,7.41851254198837,12.0699977576174,10.2168563174431,10.7398802791452
ENSG00000074657,10.1473133636432,11.8968806064705,10.1567616696506,8.81424326976407,10.7195509639218,11.451807767286,9.97410955953031,10.5554595475773,10.6561422122919,11.3675600208391,9.52178280807488,11.3830636284593,11.2939683191538
ENSG00000074695,9.81475646642799,11.5911321470047,9.73372313828919,11.0365233721877,11.9488085585226,12.0331879138218,9.53025344277817,11.0248504305164,12.3753989815958,10.3154674620697,8.56742643768834,11.6545793807214,11.2172665160315
ENSG00000074706,11.024636084637,6.17831407884293,11.2862368155779,6.47463128000276,8.0540587933114,6.56490004178911,11.3238625449395,6.20959224711611,6.79721145000436,6.37256334707479,11.3845695025002,6.48300609598097,6.6006754704517
ENSG00000074800,14.2551373601085,13.8293828185437,14.2032825598254,13.2261866330055,15.5299810565083,14.2989854913883,13.7886783003382,14.713836073432,15.0281465499677,11.8418482506073,14.0607932569189,14.1331650316821,14.1858447120969
ENSG00000075035,9.9214377909164,7.05172883884879,9.99292277229069,5.68284451378311,5.96380252521584,5.68284451378311,9.91157589567812,5.94731326713325,5.68284451378311,5.68284451378311,10.141371322488,6.00422255451493,5.87732206722348
ENSG00000075043,13.3815555475534,9.95751281212479,13.3251622482303,8.59134875988949,9.23032214991689,7.88080929031943,13.1638703175365,9.33272793848572,6.20606654986635,11.6086754780857,13.6450020834357,6.17242075521853,6.26280597669139
ENSG00000075188,7.19486332017883,8.34204688401258,6.98532366498157,8.57921311007123,9.56210023653875,8.94379194393967,7.17203870849769,8.59522331407199,9.395752884041,7.97985353888401,6.96783590385588,8.56292638561146,9.00456177169978
ENSG00000075213,8.08990964522788,10.8239713314943,8.19104398126243,12.3745741817494,11.246928403553,11.4670347801828,8.46176940188796,12.7604025027697,12.5216851776849,9.49080126286158,7.66876206785203,11.2345896652853,9.57206503634638
ENSG00000075218,6.2172229110342,10.0474679355005,6.06532529426864,8.94845491493274,10.8801387382536,9.64858757182085,6.21583548612853,9.89299748410502,10.218604188125,9.76051621428359,6.39119625348737,9.5886160176656,10.0439611283185
ENSG00000075223,9.09862964987709,8.98220377809925,8.56156642944853,6.0404866650518,11.75027473193,12.1358957889209,9.11068663463868,10.2275212273848,9.64581528400103,8.45193883415556,8.56742643768834,10.3418318373904,11.1972922426906
ENSG00000075275,6.62252457931144,10.042682170948,6.47151832384896,6.14377874981657,11.3143864043236,6.8794844918418,6.17669461814151,12.0159809186704,10.3465067057903,10.2677107062982,6.75119264980644,12.5741022571822,9.78349192045337
ENSG00000075340,12.1019886326292,10.0569918777176,12.3510079824854,9.93981792563672,10.1856710109532,8.89740587848453,12.1588546637427,10.4530426971375,9.0739558496417,11.4986716791291,12.1823426048138,8.78332583986862,8.42917942087442
ENSG00000075420,8.06356048120242,11.2598026072136,8.12145147064589,10.8840863173217,11.6616478780563,11.4352716848642,7.89827700281999,10.9434351428423,10.8760167821765,10.0627716513861,7.46111820217209,11.1158605737404,10.7994159982028
ENSG00000075426,10.7103209023698,8.84470076644673,10.8762829941995,10.0564625076722,11.7942148981766,12.3364847232749,10.4318435333481,11.3541861404801,11.9702297186495,6.91173074560061,9.80699353991503,10.0742594904036,8.75573895872513
ENSG00000075429,7.79945296161929,6.53289682516724,8.10840365299998,6.54810359651597,7.0766135421671,6.65476860312889,7.86575751040023,7.09976818913187,10.5340834755908,8.00701199908007,7.62550849464289,11.1202934501265,12.0665717535112
ENSG00000075461,9.22239903365044,11.1804848087038,8.54259904563217,9.14899390367806,11.0427745174604,9.87074924125112,8.64407208315201,12.3460651714611,9.07921862919989,10.4269020798716,9.37002167556441,12.6244887323651,9.80180181707878
ENSG00000075702,6.62252457931144,9.25208912248042,6.70041881259986,9.94913496656131,9.44704397424209,9.11834718699276,6.84939720164703,9.53921191117176,9.42694354780091,9.89672026975594,7.04288334451589,8.90272997394669,10.0285107046819
ENSG00000075945,11.5517489760037,10.2988560076765,11.6530264200959,8.27609962733187,10.1525449186828,9.84673798790064,11.7015469173587,10.2399884748575,9.1608700344219,8.88197476132418,11.8991452145846,10.5336523389349,9.65000437065893
ENSG00000076003,8.91714164186993,10.4199570836447,8.83448562805307,11.6274908575177,10.5244768289941,10.0910507940036,9.07831878667125,10.2817871281316,11.1004840472286,11.0486678751889,8.57826114479056,9.95748766613058,10.8896907117742
ENSG00000076344,9.45154909857479,7.45183863609419,9.52341489406226,6.18734845670127,6.16795874358624,5.68284451378311,9.44429893555034,7.05656042160277,6.07928586664725,6.46932582304727,10.0619464726862,6.72793871896192,6.15743326035982
ENSG00000076356,11.1656947668622,9.0389975487827,11.0312892996258,9.09935429993693,10.7111579293999,9.03222917968081,11.1023458533611,9.13661009862603,10.0141369543748,11.2665642997479,10.9137737773696,11.5973151870738,7.9668564540523
ENSG00000076382,8.08990964522788,10.1938345247794,7.66020135872418,10.0391225921068,10.9163594226599,10.0466063753939,8.23681883888987,10.08618771339,11.3911515318454,10.0017573371873,7.84712035494917,9.7364765417217,11.1898021530055
ENSG00000076554,11.5585864186842,10.0956238499639,11.9518094600041,9.62777149503857,10.2025515102704,7.38627244974256,11.6905317218482,8.9089577585856,10.2067175978829,8.85028659595361,11.5871384110931,6.66503810102102,9.73348977044204
ENSG00000076604,8.22628768505092,11.9093944698314,7.81639540253285,12.1316372429047,10.7060985267379,10.8043139235203,8.08937842103611,11.0515864883289,10.8737659716003,11.1106703389022,7.84712035494917,9.96244452461915,11.8862507573877
ENSG00000076641,8.57350960695253,9.92015141982325,8.81889994438079,11.2351602275193,9.60455746360918,9.29426310174104,8.49524328141696,8.71785918115512,7.7714868380535,10.8237303468246,8.24417223000732,7.85335622175044,9.32384239308337
ENSG00000076706,8.41338377755593,10.6628110748397,9.13990842619235,11.5754259326079,12.7186300186328,12.417949484529,9.15272564748934,10.1689539160271,11.0641027002466,9.58067459974717,9.59464863190718,9.05780993866061,12.2279580451035
ENSG00000076716,8.0023070066947,11.6326414554639,8.05490783602604,10.6225434719096,11.9137886868975,11.1047735164026,8.68073195136099,11.7592103586874,13.2592209474242,10.0984162161638,7.73100217277294,11.0348192806661,11.2955795795372
ENSG00000076770,6.62252457931144,8.92303164021707,6.63106180967331,8.77947079208662,8.83155646903617,8.65540725824371,6.84939720164703,8.16263247241045,8.50719065697678,8.42848667648684,6.59144528045439,8.7166220905266,10.1853240240499
ENSG00000076826,9.9529948121603,7.01764367187775,9.82542906890077,5.97510639371777,5.96380252521584,6.10366258974753,10.0493211094859,7.21049972956076,6.07928586664725,7.09638334478739,10.3869003328724,6.41857243287531,5.68284451378311
ENSG00000076864,12.1690410705864,8.66413950046124,12.4048235042988,9.10215811355993,6.46900701837341,7.866589405034,12.3707355958696,7.24820462804856,6.24176105671346,10.4781434919595,12.8540500917125,6.54218079852125,8.05925300175051
ENSG00000077080,10.0631070337534,6.00811253624244,10.3230621706172,5.68284451378311,5.68284451378311,5.89381224656971,10.4040287358903,5.86998289389508,5.68284451378311,6.46932582304727,10.9387696234205,5.94542887688259,5.95766986836285
ENSG00000077157,10.6719238195513,9.28503125289989,10.9672628311765,8.98543620296034,8.20012402863345,8.90747497900329,10.9620409047385,8.47514310635379,8.63533072388005,9.82657198495705,10.8808319881587,9.19121648922971,9.10687244023783
ENSG00000077238,8.99730596008755,6.62557462882983,8.50876963197669,5.68284451378311,7.22491241274963,5.68284451378311,8.04985343923857,7.37126319558596,9.47944296829326,6.06794128148704,7.02461928585649,7.13170173433624,5.68284451378311
ENSG00000077264,11.6263197455073,8.38134042955852,11.805757232529,7.69641284215799,10.028162183716,7.98935817687377,11.694506892404,8.30769037619468,10.3454232968544,10.2014623983365,12.1425765085602,6.3216979170915,9.25216659077006
ENSG00000077279,8.00925343355525,10.6867491528652,8.0885916219276,7.58164684103356,6.30719534132817,10.9758341960341,8.11691493502554,8.19818196988922,6.16762909861401,12.9345963521581,8.3307680212662,6.05368588026755,8.87695290474159
ENSG00000077420,7.84731917732482,5.68284451378311,7.94843758813674,5.68284451378311,5.68284451378311,5.68284451378311,7.71215362063059,5.68284451378311,5.68284451378311,5.68284451378311,7.04288334451589,5.68284451378311,5.68284451378311
ENSG00000077522,10.2182327373875,7.77605218514212,10.2927009446154,8.39248438344605,6.02667611630074,7.43754792071981,10.4244076785197,6.62111262153063,5.9636104210119,10.3091907970355,10.7841437132354,6.61463319806589,6.32307560207656
ENSG00000077585,9.66387089203937,10.4830761748271,9.02958469916008,9.14356339106552,7.26686915467427,7.79307012581049,8.84767859286141,8.40908116968922,7.15798567980962,9.21313223699794,7.82847471343891,7.61414888335927,8.71723566188885
ENSG00000077782,10.2995056161521,11.891246951028,10.5394542447125,10.7253643416932,12.1763446959088,10.6964124934028,10.2321207861146,11.4062034058188,10.7839220656847,12.5789780469318,10.0136659268049,12.4783304995957,10.9282966517494
ENSG00000077942,8.18436683476406,9.82015711871562,7.95580721691192,6.65703415218168,12.8489399142982,11.9541576662967,9.13186184833576,10.8503891439271,13.0462200397289,9.54718513490091,8.06817745576307,9.81673628206134,10.8739539188231
ENSG00000078018,14.1918803592398,13.8771827262847,14.5201341602145,13.5306949386487,10.7526423201953,11.3019800094305,13.962716290169,11.4670381374247,10.3648008786354,13.7883268839157,13.8483209824758,11.4167844514746,12.536846207036
ENSG00000078053,11.702891391918,8.08389829717153,11.9411875701651,7.56436164709068,9.37413333826118,9.28916262337828,12.0544756467368,7.77935739307904,8.5613913386611,6.55451476313732,11.6433170398807,9.46629805455476,7.67840348113355
ENSG00000078114,11.7969589645672,9.91753855242963,11.8631536554339,7.79445484572544,7.48273141605504,7.29934000174543,11.6896468604602,10.1348600624994,7.29635894668388,7.81649259189161,10.6108976364462,10.3389790477624,5.95766986836285
ENSG00000078246,8.55505682321301,9.03171770028921,8.36993880704352,9.62000264301387,9.92143083449772,10.5290346800745,8.07820391403371,9.33856282386804,9.89316858306627,9.61169383556259,7.30003842084749,9.02000700425066,10.059247069705
ENSG00000078269,9.42421352395603,9.4627487235596,10.0100040921129,10.6607878133032,11.5257273576363,10.3854879057959,10.2646198446083,11.1013420322472,12.9055940763256,8.30483210277354,10.1359703183182,11.3295208969856,10.6435822660574
ENSG00000078295,11.7667719853215,9.2686555231961,11.6541109437894,5.68284451378311,7.30735331634617,8.08970609686866,11.4310036047356,8.63731016210448,6.49205362362952,6.44638421056046,11.0652165882265,8.27656940023149,6.3510558361397
ENSG00000078328,12.5424797462194,5.87090291931701,12.8659664790492,5.68284451378311,6.16795874358624,6.43560909945085,12.6553405217443,6.37683276124766,6.12573412325158,6.22586080415709,12.7205801804567,7.29203624392259,6.01918242730806
ENSG00000078549,11.729895094026,10.7965598861798,11.4729910105546,11.2414793374787,6.30719534132817,6.40669310427314,11.343688680077,9.39002876376107,6.24176105671346,13.826306400114,10.4491567305053,10.5867041169207,6.45219521410153
ENSG00000078596,9.96163887248505,6.78499599202656,9.3936839246349,5.68284451378311,5.68284451378311,5.89381224656971,10.1009200421054,5.86998289389508,7.9907119979718,5.68284451378311,9.5840852683342,5.86864765685139,5.87732206722348
ENSG00000078725,10.8357723726172,7.32738938199229,11.0412745908951,5.88968124369097,6.33716860447988,9.93884030452187,11.0666556948011,9.72995748008518,5.68284451378311,7.67893139516196,11.1362600528337,6.37196675741033,5.87732206722348
ENSG00000078814,8.37689432585996,6.47142022818144,9.45502783276481,6.49993559827852,6.02667611630074,5.98093331490752,9.47352913297975,6.46764965309058,6.49205362362952,6.82730550558435,9.76790179445727,6.3216979170915,6.23004080716854
ENSG00000078900,6.25949802696272,9.06299684055778,6.3044445246425,9.3437013529179,8.45636479335171,8.34252006249709,6.67610724442163,8.69662527119304,9.50693207686725,9.79842060451888,6.82145103570055,7.78437243996663,8.98587144342792
ENSG00000078902,13.0635174108579,10.2867724298627,13.1881593276904,9.89552002468854,9.88451217672679,10.0734377334742,13.016087010682,10.412331544796,9.6154963889523,10.0262197758196,13.4153148279693,10.3635172369604,9.74299908728973
ENSG00000079102,9.30112647164237,7.76995027285419,9.23644794418682,7.37666370609573,8.88687368038412,7.88786182816651,9.293122069646,8.58863408735723,8.3305446687348,6.51313144162106,8.98312075792892,8.48096768815801,6.85046348792215
ENSG00000079215,14.5900985782378,13.9791738556021,14.2159118731789,13.6890442820219,12.7870523003013,10.2046045974349,13.9244056318572,11.5460249455625,10.6297007059325,14.0293676065265,10.3186536902329,13.8638558993581,11.4863589244701
ENSG00000079308,10.2481924509525,8.70768409165723,10.3793027692929,9.05082056828734,10.6377699965527,9.48906656435167,9.91157589567812,7.12074323668506,6.49205362362952,9.97951083544786,9.39444624686146,8.70469025712748,9.19071148942502
ENSG00000079337,9.98217463032562,7.75765922820794,9.71923855828259,6.80680806081692,6.55918148601259,7.54327054875127,9.50823677794694,6.50900487997087,6.57956190245634,8.05972360016005,9.13628313812648,7.16170517681893,6.82085904203488
ENSG00000079387,7.50867650072997,8.84192042998052,7.58411782886851,9.0824139407758,9.8404609047388,9.17205968994711,7.60386378999955,8.86897917998037,9.26368021387091,8.85319699077494,7.12981146668039,8.74601441072603,9.92937252586936
ENSG00000079841,11.3725768446993,6.10217602472545,11.1304991235546,5.88968124369097,5.88166853947583,7.43754792071981,10.7473991346759,6.17591013055667,7.2132161322508,5.68284451378311,10.8327434032789,5.94542887688259,6.11640551871915
ENSG00000079931,8.95953369542269,10.279676493099,8.74654205776552,8.02676032549613,13.1283011512499,11.2350281023969,8.94689693123724,12.1373775440001,10.7335003194968,9.1972633627382,8.26464866712686,13.1242930841604,10.6359662142763
ENSG00000080166,7.12609337859562,6.42732297621778,7.07990760087365,6.0404866650518,5.68284451378311,7.40704594864355,6.61672870758152,6.52884795736042,6.02644138952607,7.17273670195472,6.46425981205197,7.27430155603008,9.79724622808056
ENSG00000080493,11.0937550872031,12.7360602781765,10.4079072999354,12.2049055614538,6.69584383925818,6.94395909368741,10.2964004607712,8.59193259834151,7.92566900105878,11.358987348593,8.24417223000732,7.47133179243269,8.60200952923333
ENSG00000080503,12.429865917222,9.90835585618171,12.2670307948329,7.28156752977382,9.83891749020926,10.0749137666469,12.0654306361197,10.7230875263435,10.3680052451926,10.1093008397395,12.0211254335141,11.0494217036453,10.5017831369163
ENSG00000080546,10.8404578360164,8.02979579041758,10.8462164278827,8.82109568379452,8.27702220050263,8.08364995872192,10.8790493078605,8.86356194781887,7.91349139835736,8.40061231680143,10.0136659268049,8.36736619411229,7.48920590718503
ENSG00000080561,8.28966050282943,8.37357107992716,8.58491749516481,6.26442239974694,7.95099112516244,7.73900888491678,8.56379985705802,7.55658732303789,6.90369541744538,5.68284451378311,7.94518327192127,6.17242075521853,7.9668564540523
ENSG00000080573,9.54445471265691,10.2756058928265,9.39106977661036,9.07100680490916,8.78373661000666,12.4734445665092,9.79098650460988,9.67120947431425,6.67697325570195,8.26545155578276,9.34830137981203,9.24534788276505,9.0124968974345
ENSG00000080709,8.26695505414423,7.17823377790979,7.97767331091158,8.092098514471,6.02667611630074,7.28800642459237,8.08380279119562,6.13964887148781,5.68284451378311,8.89332324386019,8.04446925025396,5.68284451378311,5.68284451378311
ENSG00000080824,15.3637529165096,14.5455038200573,15.3462033479587,14.6314798103911,16.3972424294414,14.4354351129984,15.4978733284063,14.0077159623928,14.6130541646767,13.4444125030193,16.2562826757469,13.8212049360128,13.9786372967372
ENSG00000080839,7.16786256634787,9.10056949481081,7.13863014763234,10.7154064302081,10.3461684331433,9.39023713321791,7.16037044404127,8.76521822220138,9.4207597381004,9.47400600028494,6.62025166254693,8.98116611996957,9.68825843939974
ENSG00000080854,10.0007443953184,10.3315716120512,9.65978888157341,11.3612106935456,6.86025264023064,7.42746609095852,9.79098650460988,11.651903493185,9.02022352955242,11.3534130360701,9.76556872682317,8.90272997394669,8.15059950745924
ENSG00000080986,5.99253978865132,9.42819705797958,5.99544228952972,9.24335134415,9.70125085363533,9.16371274086914,6.03289738404188,9.0702001871115,10.2582987816296,8.97030425730879,6.0193655470609,8.7284531124278,9.7094365148338
ENSG00000081087,9.45154909857479,10.776553094298,9.43740667424859,10.3654399342137,12.412679499329,10.6605356362885,9.38837263380697,10.209672111014,11.2548623933569,8.91017646292854,9.26790779004734,10.5336523389349,10.0579794378806
ENSG00000081189,12.8726138027802,9.03657509076606,13.2796957809735,7.9057570819955,8.77397413522121,10.1552406688293,12.8852332195899,7.62627159343547,8.48730831305577,7.07355209895237,12.9666268159569,10.0134833993091,10.466903107961
ENSG00000081479,6.06178068177063,8.80240730526237,7.56435333043884,5.97510639371777,6.69584383925818,5.98093331490752,7.51170177010117,7.22004363085457,7.58848856139206,8.70621587868468,7.80955826610207,7.03640352769303,10.3171981200559
ENSG00000081803,10.3171084586053,8.32600906684441,10.7336957210235,6.95090112716176,6.86025264023064,10.1951379271722,10.9773553731548,7.46744760839138,9.78526740273487,7.10762123777647,10.2132198969551,9.68636940968437,8.48024620040869
ENSG00000081818,7.80755400716641,6.49248594366133,8.57562404883882,6.59344777995592,5.88166853947583,7.78548423755946,8.84767859286141,6.46764965309058,6.24176105671346,6.97699392284528,7.91036408779084,8.80580332709212,6.01918242730806
ENSG00000081842,8.94905443923571,6.3801845685679,9.6727375871493,5.68284451378311,5.68284451378311,5.68284451378311,8.97945300642776,5.68284451378311,5.68284451378311,5.9555519989533,9.41547986135615,5.86864765685139,5.68284451378311
ENSG00000081913,10.5604413670306,12.2585956485218,10.1582939252059,11.8338990288167,9.56957525604999,9.46894003362411,10.3045264829448,10.7675007875045,11.3180122030052,11.7999964654083,9.45953400791498,9.88492596097652,9.7757932039107
ENSG00000081923,6.99017705335755,6.62557462882983,7.60357460548678,5.88968124369097,6.94683610316665,9.0044017244096,7.34409322933239,8.31173175000616,8.15860203972789,6.11307912353526,7.07849793175204,7.71150229932471,6.37783471347476
ENSG00000081985,7.65331449802577,6.00811253624244,7.62273422007123,5.88968124369097,5.68284451378311,6.15292093562373,7.85252032267193,5.86998289389508,5.9636104210119,5.68284451378311,8.01218984778091,5.94542887688259,6.01918242730806
ENSG00000082014,11.0352993884561,10.0209466083183,10.9880624805361,10.314742933363,9.22083249515687,8.96642549967556,11.0488187657383,9.96492617511256,7.99646986657597,11.1712676354745,11.6388770124773,10.4568099838013,8.73661953641332
ENSG00000082074,8.07679973580282,5.94861164591972,8.63047671292529,5.88968124369097,5.68284451378311,7.58848627090742,7.87232623625193,6.40070794182236,5.68284451378311,5.68284451378311,7.74108744205556,7.88105650196528,5.68284451378311
ENSG00000082196,7.79130099954208,6.51296387323062,7.22125822637873,7.00885007338982,6.39308806277094,7.0336118788925,7.23961586716716,6.46764965309058,6.53705686876084,7.51680226269211,7.12981146668039,6.3216979170915,9.92242038549591
ENSG00000082293,6.49310417783002,8.10778707064019,6.72235683400093,10.1762814146013,7.84567624117313,6.8281938116973,6.73165055589521,7.52022649546035,8.75599142284611,5.9555519989533,6.70115427197429,6.96776940021476,7.31352272196062
ENSG00000082397,12.0002067213932,10.3939131152903,12.6727277108037,6.09546456973708,6.27561037278655,6.10366258974753,12.4166389209778,9.00789222241831,6.02644138952607,6.06794128148704,12.1313329759232,8.39759058649127,8.29917421528684
ENSG00000082458,11.1393265140012,8.32600906684441,11.0732570492332,8.40636287320655,6.87521990772322,8.66338897022372,11.1806595925966,9.04417306638233,8.62085340415961,9.28135461787572,11.5825216989219,9.39638559084637,10.0880979844863
ENSG00000082482,7.61634878069882,6.55232259846936,7.77487464371505,5.68284451378311,9.29050794481677,6.31133031623087,8.05557173064524,8.32378480240785,7.64244249008542,5.87582114587221,8.03647224644911,8.0457682368494,6.37783471347476
ENSG00000082497,7.6256922723736,6.78499599202656,8.18486322231813,6.0404866650518,9.27225893869092,9.6993170067216,8.17558583901447,6.62111262153063,6.20606654986635,5.68284451378311,8.20227159018922,7.95045841167116,8.51452753657549
ENSG00000082556,7.69805463455764,5.87090291931701,7.73197524285614,5.68284451378311,5.88166853947583,5.68284451378311,8.06126570536518,5.86998289389508,5.68284451378311,5.68284451378311,7.71059056429013,5.68284451378311,5.68284451378311
ENSG00000082684,8.64060788591504,10.1399793496004,8.69614244382504,8.40636287320655,7.66605752029359,6.61106845359157,8.40998769932868,8.22424582890205,7.49868873626551,12.163544102687,8.65183230407189,11.6453840790696,6.07092308942362
ENSG00000082781,9.18431055324565,11.9841488561457,8.97102183955564,8.92006910036723,11.6308523364982,10.3135932495395,9.13972176528164,11.3665397694386,11.640891522589,10.4855819713791,8.25103194151566,11.2823422901713,11.4952661139749
ENSG00000082898,7.59745080075643,8.89383015653359,7.69659292855284,9.41289358669714,9.71478659495764,9.28147747142939,7.61191414790998,9.12988256018824,9.44736480482244,9.16264970147671,6.96783590385588,9.23920612563408,9.55234913181745
ENSG00000083067,9.0505066487161,11.7671907191592,9.62689503356968,10.1841878017836,7.19239887178137,6.61106845359157,8.98529252513381,8.35932099326238,8.11724334584299,8.69649725180946,8.79292176851646,8.9285113266865,9.83625512529714
ENSG00000083312,9.86540727321269,11.7840989736867,10.1960787441731,12.7392946768062,12.0984257408633,11.8187373668874,9.94912568484737,12.2061241214109,11.5414039472918,11.4091866044512,9.45953400791498,12.145150291622,11.8501669410237
ENSG00000083444,9.82427226287922,11.339857755283,9.94576126329636,10.4311087112758,12.8594123370518,12.517165677931,9.76087603553065,11.1278251185879,11.7589561224669,10.0146842492557,9.73727145892838,10.7501508226442,11.675587872661
ENSG00000083454,8.79352579272347,6.0581683511625,8.38607274543652,5.88968124369097,6.4925949130547,6.49007581353207,8.56772912407661,6.10013591276612,5.68284451378311,5.87582114587221,9.12900572205871,5.86864765685139,6.63840577363219
ENSG00000083720,11.6680146118119,9.82713763300484,11.7846212762173,9.83144652238267,10.0616051152717,9.72778655196833,11.5591087357517,10.2138918880303,10.7934804673201,8.76315267387447,11.6521562890911,10.1683799951998,10.762592698365
ENSG00000083799,10.6040923970581,9.48060333942938,10.72028762822,7.65661025438024,9.62979708905543,9.18586316048959,10.7207749467133,9.95612982852287,10.3191735765025,8.92958732273412,10.4664604375328,10.4095609375963,9.10687244023783
ENSG00000083857,9.21660530418461,11.9080823227489,9.45502783276481,13.2252308486962,11.2009352127151,13.3860187598525,9.38837263380697,11.8959269181613,11.2680583322893,12.627846454041,8.29810783016272,11.9069032435858,10.2958630052542
ENSG00000084070,11.135519927735,8.89383015653359,11.3458535271622,8.48682442483554,9.15006899758596,9.25293805916347,11.2704091796746,9.47011255241462,9.35090697598425,8.69974429936457,11.547755366296,8.17491045034176,8.83869281203584
ENSG00000084093,8.01616383256417,9.74251805345186,7.79164290612311,9.91942102085786,9.46921002495442,9.92416789516814,7.57113476550482,10.0919327625581,10.0004233594465,9.81921716622425,7.85634424011102,10.0558316390952,9.38803913609365
ENSG00000084444,11.0708160461825,9.12810953749335,11.2378600784292,9.28089049860448,7.45668405443538,9.46894003362411,11.1417110277562,8.65945713994249,7.81836976984931,8.84737017013208,11.4352007454374,9.33442823173016,8.82971386132758
ENSG00000084453,7.72416398697097,5.68284451378311,9.47490347141136,5.88968124369097,5.68284451378311,5.68284451378311,9.33244617298701,5.86998289389508,5.68284451378311,6.49155571192771,10.1994798724742,6.0971747956875,5.68284451378311
ENSG00000084628,8.10933779728729,7.17823377790979,8.76701845614942,7.84432050710698,6.07955627300595,5.89381224656971,8.28582245810575,6.56705386005019,6.30677365066605,8.45966857386538,8.43633900996315,6.88140795633948,6.3510558361397
ENSG00000084636,8.8091009888173,10.0851904924309,9.33503525712594,9.044999820564,7.37499824202753,10.8087497545096,9.26947244480488,9.9087172670025,6.98665216029021,10.5927780572095,10.2419885028712,9.01039634124219,11.0874740190525
ENSG00000084710,11.3372241354397,9.96891267494815,11.5652404581963,10.1815571696966,9.55458592183304,8.55588403936372,10.9620409047385,10.6803108966452,8.62811084650776,9.58415459735958,11.4175332308782,8.96880616593386,10.0643064367627
ENSG00000084731,12.8853571709369,9.49998893980205,13.1904031962397,10.133363186005,10.0616051152717,10.0954205164192,13.158445353849,10.9760591408913,10.123171421371,10.236071686074,13.088130350883,9.61880692672159,9.66175552773372
ENSG00000084764,12.0898484764552,8.79091075666385,12.2054910036682,7.89907112520505,8.70366501906757,8.67921689973147,12.1719013676115,9.35784164513312,7.64996502071146,8.44805769118681,12.5268881489151,9.14374479411897,8.41712171473663
ENSG00000084774,8.50782312017582,10.2226694358266,8.68325381796346,11.3629504594133,11.2750885741133,11.0829709949674,8.85728283784421,10.2797761182607,10.1407737442001,10.7140668651631,8.71684236317972,10.3003909848191,10.4044989473466
